WGrID,WGrCode,NameOfWgr,LastTrans,LastChange,PreSetFFlg,PreSetPFlg,WGrSchemaID,WGrCode,TextOfWgr,HeadOfWGr,LastTrans,LastChange,CountryIDf
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Beeld en Geluid,NULL,1,2003-01-31 10:51:00.000,4
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Elettronica intrattenimento,NULL,1,2007-08-28 17:05:34.480,8
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Consumer Electronics,NULL,1,2007-08-30 15:13:25.700,16
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Imagen y Sonido,NULL,1,2002-12-17 00:00:00.000,32
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Unterhaltungselektronik,NULL,1,1998-11-21 19:03:30.187,67
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Elektronika użytkowa,NULL,1,2007-08-28 17:05:34.480,128
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Electronique de loisir,NULL,1,2007-08-28 17:05:34.480,256
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Unterhaltungselektronik,NULL,1,2011-06-07 15:48:52.130,512
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Unterhaltungselektronik,NULL,1,2011-06-07 15:48:55.820,1024
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Unterhaltungselektronik,NULL,1,2011-06-07 15:48:59.230,2048
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Unterhaltungselektronik,NULL,1,2011-10-20 13:53:04.717,4096
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Unterhaltungselektronik,NULL,1,2011-10-20 13:53:04.717,8192
20000,10000000,Unterhaltungselektronik,1,1998-11-21 19:02:40.623,NULL,NULL,1,10000000,Unterhaltungselektronik,NULL,1,2011-10-20 13:53:04.717,16384
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV,NULL,1,2003-01-31 10:51:00.000,4
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV,NULL,1,2007-08-28 17:05:34.480,8
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TVs,NULL,1,2007-08-30 15:13:25.700,16
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV,NULL,1,2002-12-17 00:00:00.000,32
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV-Geräte,NULL,1,1998-11-21 19:03:30.187,67
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,Telewizory,NULL,1,2007-08-28 17:05:34.480,128
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,Téléviseurs,NULL,1,2007-08-28 17:05:34.480,256
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV-Geräte,NULL,1,2011-06-07 15:48:52.130,512
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV-Geräte,NULL,1,2011-06-07 15:48:55.820,1024
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV-Geräte,NULL,1,2011-06-07 15:48:59.230,2048
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV-Geräte,NULL,1,2011-10-20 13:53:04.717,4096
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV-Geräte,NULL,1,2011-10-20 13:53:04.717,8192
20001,10100000,TV-Geräte,1,1998-11-21 19:02:40.623,NULL,NULL,1,10100000,TV-Geräte,NULL,1,2011-10-20 13:53:04.717,16384
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,Kleuren TV 4:3,NULL,1,2003-01-31 10:51:00.000,4
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV 4:3,NULL,1,2007-08-28 17:05:34.480,8
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TVs 4:3 Screen,NULL,1,2007-08-30 15:13:25.700,16
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV desde 51cm de pantalla,NULL,1,2002-12-17 00:00:00.000,32
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV-Geräte 4:3,NULL,1,1998-11-21 19:03:30.187,67
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,Telewizory konwencjonalne (format 4:3),NULL,1,2007-08-28 17:05:34.480,128
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,Téléviseurs 4:3,NULL,1,2007-08-28 17:05:34.480,256
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV-Geräte 4:3,NULL,1,2011-06-07 15:48:52.130,512
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV-Geräte 4:3,NULL,1,2011-06-07 15:48:55.820,1024
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV-Geräte 4:3,NULL,1,2011-06-07 15:48:59.230,2048
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV-Geräte 4:3,NULL,1,2011-10-20 13:53:04.717,4096
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV-Geräte 4:3,NULL,1,2011-10-20 13:53:04.717,8192
20010,10102000,TV-Geräte 4:3,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102000,TV-Geräte 4:3,NULL,1,2011-10-20 13:53:04.717,16384
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,KTV 4:3 < 27 cm beeld,KTV 4:3 < 27 cm beeld,1,2003-01-31 10:51:00.000,4
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm immagine,TV 4:3 < 27 (<23) cm immagine,1,2007-08-28 17:05:34.480,8
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Screen,TV 4:3 < 27 (<23) cm Screen,1,2007-08-30 15:13:25.700,16
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,< 27 cm de pantalla,< 27 cm de pantalla,1,2002-12-17 00:00:00.000,32
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Bild,TV-Gerät 4:3 < 27 (<23) cm Bild,1,2006-03-29 14:13:42.463,67
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,Format 4:3 < ekran 27 cm,"Telewizor format 4:3 < ekran 27 (<23) cm ",1,2007-08-28 17:05:34.480,128
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,Ecran 4:3 < 27 cm,"Téléviseur à écran 4:3 < 27 (<23) cm ",1,2007-08-28 17:05:34.480,256
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Bild,TV-Gerät 4:3 < 27 (<23) cm Bild,1,2011-06-07 15:48:52.130,512
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Bild,TV-Gerät 4:3 < 27 (<23) cm Bild,1,2011-06-07 15:48:55.820,1024
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Bild,TV-Gerät 4:3 < 27 (<23) cm Bild,1,2011-06-07 15:48:59.230,2048
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Bild,TV-Gerät 4:3 < 27 (<23) cm Bild,1,2011-10-20 13:53:04.717,4096
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Bild,TV-Gerät 4:3 < 27 (<23) cm Bild,1,2011-10-20 13:53:04.717,8192
20003,10102002,4:3 < 27 cm Bild,1,2006-03-29 14:13:42.523,NULL,NULL,1,10102002,4:3 < 27 cm Bild,TV-Gerät 4:3 < 27 (<23) cm Bild,1,2011-10-20 13:53:04.717,16384
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,KTV 4:3 27/28 cm beeld,KTV 4:3 27/28 cm beeld,1,2003-01-31 10:51:00.000,4
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-06-07 15:48:16.073,8
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Screen,TV 4:3 27/28 (23-25) cm Screen,1,2007-08-30 15:13:25.700,16
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,27/28 cm  de pantalla,27/28 cm  de pantalla,1,2002-12-17 00:00:00.000,32
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2006-03-27 10:12:00.000,67
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-06-07 15:48:45.037,256
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-06-07 15:48:52.130,512
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-06-07 15:48:55.820,1024
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-06-07 15:48:59.230,2048
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-10-20 13:53:04.717,4096
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-10-20 13:53:04.717,8192
20004,10102003,4:3 27/28 cm  Bild,1,1998-11-21 19:02:40.640,NULL,NULL,1,10102003,4:3 27/28 cm  Bild,TV-Gerät 4:3 27/28 (23-25) cm Bild,1,2011-10-20 13:53:04.717,16384
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,KTV 4:3 36/37 cm beeld,KTV 4:3 36/37 cm beeld,1,2003-01-31 10:51:00.000,4
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  immagine,TV 4:3 36/37 (34-36) cm immagine,1,2007-08-28 17:05:34.480,8
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Screen,TV 4:3 36/37 (34-36) cm Screen,1,2007-08-30 15:13:25.700,16
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,36/37 cm de pantalla,36/37 cm de pantalla,1,2002-12-17 00:00:00.000,32
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Bild,TV-Gerät 4:3 36/37 (34-36) cm Bild,1,2006-03-27 10:12:00.000,67
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,Format 4:3 ekran 36/37 cm,Telewizor format 4:3 ekran 36/37 (34-36) cm,1,2007-08-28 17:05:34.480,128
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,Ecran 4:3 36/37 cm,"Téléviseur à écran 4:3  36/37 (34-36) cm ",1,2007-08-28 17:05:34.480,256
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Bild,TV-Gerät 4:3 36/37 (34-36) cm Bild,1,2011-06-07 15:48:52.130,512
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Bild,TV-Gerät 4:3 36/37 (34-36) cm Bild,1,2011-06-07 15:48:55.820,1024
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Bild,TV-Gerät 4:3 36/37 (34-36) cm Bild,1,2011-06-07 15:48:59.230,2048
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Bild,TV-Gerät 4:3 36/37 (34-36) cm Bild,1,2011-10-20 13:53:04.717,4096
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Bild,TV-Gerät 4:3 36/37 (34-36) cm Bild,1,2011-10-20 13:53:04.717,8192
20005,10102004,4:3 36/37 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102004,4:3 36/37 cm  Bild,TV-Gerät 4:3 36/37 (34-36) cm Bild,1,2011-10-20 13:53:04.717,16384
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,KTV 4:3 40 cm beeld,KTV 4:3 40 cm beeld,1,2003-01-31 10:51:00.000,4
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  immagine,TV 4:3 40 (36) cm immagine,1,2007-08-28 17:05:34.480,8
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Screen,TV 4:3 40 (36) cm Screen,1,2007-08-30 15:13:25.700,16
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,40 cm  de pantalla,40 cm  de pantalla,1,2002-12-17 00:00:00.000,32
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Bild,TV-Gerät 4:3 40 (36) cm Bild,1,2006-03-27 10:12:00.000,67
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,Format 4:3 ekran 40 cm,Telewizor format 4:3 ekran 40 (36) cm,1,2007-08-28 17:05:34.480,128
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,Ecran 4:3 40 cm,"Téléviseur à écran 4:3  40 (36) cm ",1,2007-08-28 17:05:34.480,256
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Bild,TV-Gerät 4:3 40 (36) cm Bild,1,2011-06-07 15:48:52.130,512
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Bild,TV-Gerät 4:3 40 (36) cm Bild,1,2011-06-07 15:48:55.820,1024
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Bild,TV-Gerät 4:3 40 (36) cm Bild,1,2011-06-07 15:48:59.230,2048
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Bild,TV-Gerät 4:3 40 (36) cm Bild,1,2011-10-20 13:53:04.717,4096
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Bild,TV-Gerät 4:3 40 (36) cm Bild,1,2011-10-20 13:53:04.717,8192
20006,10102005,4:3 40 cm  Bild,1,1998-11-21 19:02:40.653,NULL,NULL,1,10102005,4:3 40 cm  Bild,TV-Gerät 4:3 40 (36) cm Bild,1,2011-10-20 13:53:04.717,16384
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,KTV 4:3 42 cm beeld,KTV 4:3 42 cm beeld,1,2003-01-31 10:51:00.000,4
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-06-07 15:48:16.073,8
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Screen,TV 4:3 42 (38/39) cm Screen,1,2007-08-30 15:13:25.700,16
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,42 cm  de pantalla,42 cm  de pantalla,1,2002-12-17 00:00:00.000,32
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2006-03-27 10:12:00.000,67
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-06-07 15:48:45.037,256
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-06-07 15:48:52.130,512
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-06-07 15:48:55.820,1024
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-06-07 15:48:59.230,2048
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-10-20 13:53:04.717,4096
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-10-20 13:53:04.717,8192
20007,10102006,4:3 42 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102006,4:3 42 cm  Bild,TV-Gerät 4:3 42 (38/39) cm Bild,1,2011-10-20 13:53:04.717,16384
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,KTV 4:3 45 cm beeld,KTV 4:3 45 cm beeld,1,2003-01-31 10:51:00.000,4
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  immagine,TV 4:3 45 (41) cm immagine,1,2007-08-28 17:05:34.480,8
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Screen,TV 4:3 45 (41) cm Screen,1,2007-08-30 15:13:25.700,16
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,45 cm de pantalla,46 cm de pantalla,1,2002-12-17 00:00:00.000,32
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Bild,TV-Gerät 4:3 45 (41) cm Bild,1,2006-03-27 10:12:00.000,67
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,Format 4:3 ekran 45 cm,Telewizor format 4:3 ekran 45 (41) cm,1,2007-08-28 17:05:34.480,128
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,Ecran 4:3 45 cm,"Téléviseur à écran 4:3  45 (41) cm ",1,2007-08-28 17:05:34.480,256
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Bild,TV-Gerät 4:3 45 (41) cm Bild,1,2011-06-07 15:48:52.130,512
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Bild,TV-Gerät 4:3 45 (41) cm Bild,1,2011-06-07 15:48:55.820,1024
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Bild,TV-Gerät 4:3 45 (41) cm Bild,1,2011-06-07 15:48:59.230,2048
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Bild,TV-Gerät 4:3 45 (41) cm Bild,1,2011-10-20 13:53:04.717,4096
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Bild,TV-Gerät 4:3 45 (41) cm Bild,1,2011-10-20 13:53:04.717,8192
20008,10102007,4:3 45 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102007,4:3 45 cm  Bild,TV-Gerät 4:3 45 (41) cm Bild,1,2011-10-20 13:53:04.717,16384
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,KTV 4:3 50 cm beeld,KTV 4:3 50 cm beeld,1,2003-01-31 10:51:00.000,4
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-06-07 15:48:16.073,8
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Screen,TV 4:3 50 (46/47) cm Screen,1,2007-08-30 15:13:25.700,16
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,50 cm  de pantalla,50 cm  de pantalla,1,2002-12-17 00:00:00.000,32
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2006-03-27 10:12:00.000,67
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-06-07 15:48:45.037,256
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-06-07 15:48:52.130,512
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-06-07 15:48:55.820,1024
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-06-07 15:48:59.230,2048
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-10-20 13:53:04.717,4096
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-10-20 13:53:04.717,8192
20009,10102008,4:3 50 cm  Bild,1,1998-11-21 19:02:40.670,NULL,NULL,1,10102008,4:3 50 cm  Bild,TV-Gerät 4:3 50 (46/47) cm Bild,1,2011-10-20 13:53:04.717,16384
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,KTV 4:3 51 cm beeld,KTV 4:3 51 cm beeld,1,2003-01-31 10:51:00.000,4
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,4:3 51 cm  immagine,TV 4:3 51 (47/48) cm immagine,1,2007-08-28 17:05:34.480,8
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,4:3 51 cm  Screen,TV 4:3 51 (47/48) cm Screen,1,2007-08-30 15:13:25.700,16
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,51 cm de pantalla,52 cm de pantalla,1,2002-12-17 00:00:00.000,32
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,4:3 51 cm  Bild,TV-Gerät 4:3 51 (47/48) cm Bild,1,2006-03-27 10:12:00.000,67
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,Format 4:3 ekran 51 cm,Telewizor format 4:3 ekran 51 (47/48) cm,1,2007-08-28 17:05:34.480,128
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,Ecran 4:3 51 cm,"Téléviseur à écran 4:3  51 (47/48) cm ",1,2007-08-28 17:05:34.480,256
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,4:3 51 cm  Bild,TV-Gerät 4:3 51 (47/48) cm Bild,1,2011-06-07 15:48:52.130,512
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,4:3 51 cm  Bild,TV-Gerät 4:3 51 (47/48) cm Bild,1,2011-06-07 15:48:55.820,1024
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,4:3 51 cm  Bild,TV-Gerät 4:3 51 (47/48) cm Bild,1,2011-06-07 15:48:59.230,2048
20011,10102010,4:3 51 cm  Bild,1,1998-11-21 19:02:40.687,NULL,NULL,1,10102010,4:3 51 cm  Bild,TV-Gerät 4:3 51 (47/48) cm Bild,1,2011-10-20 13:53:04.717,4096
